latitude,longitude,city,region,country,continent
14.34490678,-89.78611659,Jutiapa,Jutiapa,Guatemala,North America
-23.90152054,151.2919266,Gladstone,Queensland,Australia,Oceania
-43.8496964,-69.148665,Paso de Indios,Chubut,Argentina,South America
42.88014295,-8.543887832,Santiago de Compostela,A Coruña,Spain,Europe
-10.84032616,-52.586465,São José do Xingu,Mato Grosso,Brazil,South America
-4.081691441,103.9709296,Ogan Komering Ulu,South Sumatra,Indonesia,Asia
-28.19127001,121.0391302,Leinster,Western Australia,Australia,Oceania
40.50004599,41.02541766,Ispir,Erzurum,Türkiye,Asia
53.96897673,16.41960114,Jatynia,West Pomeranian Voivodeship,Poland,Europe
7.31024366,7.294199481,Ofu,Kogi,Nigeria,Africa
-18.09671445,-39.89394274,Mucuri,Bahia,Brazil,South America
-16.08141442,-71.59883913,Yura,Arequipa,Peru,South America
-28.40354724,-54.53698318,Vitória das Missões,Rio Grande do Sul,Brazil,South America
49.23403115,142.0930825,Шахтерск,Sakhalin,Russia,Asia
38.70754673,31.07092035,Bolvadin,Afyonkarahisar,Türkiye,Asia
46.85491422,22.3471857,Dobrești,Bihor,Romania,Europe
41.61835261,72.58849273,,,Kyrgyzstan,Asia
0.697469079,-79.53910991,Esmeraldas,Esmeraldas,Ecuador,South America
-12.10114112,-57.85602035,Juara,Mato Grosso,Brazil,South America
-20.30766563,-41.74791331,Iúna,Espírito Santo,Brazil,South America
-4.559823097,-80.47950704,Lancones,Piura,Peru,South America
-50.35158297,-73.02955041,Punta Bandera,Santa Cruz,Argentina,South America
-14.42241781,-58.36891117,Tangará da Serra,Mato Grosso,Brazil,South America
-2.733156684,-47.20871632,Nova Esperança do Piriá,Pará,Brazil,South America
-22.35289339,144.489042,Muttaburra,Queensland,Australia,Oceania
39.64816711,29.16333547,Harmancik,Bursa,Türkiye,Asia
63.63782837,48.38802567,Сельыб,Komi Republic,Russia,Asia
-19.68607961,-47.67981435,Uberaba,Minas Gerais,Brazil,South America
-30.17667066,-50.99868846,Viamão,Rio Grande do Sul,Brazil,South America
12.38462461,6.218743677,Talata Mafara,Zamfara,Nigeria,Africa
-35.25578331,-62.59880424,Carlos Tejedor,Buenos Aires Province,Argentina,South America
-6.258137033,-80.36128752,Olmos,Lambayeque,Peru,South America
50.77311769,14.12246748,Jílové,Ústí nad Labem,Czech Republic,Europe
29.26170615,-110.3142443,Ures,Sonora,Mexico,North America
-24.81616278,-52.67611513,Altamira do Paraná,Paraná,Brazil,South America
0.182384498,40.49558558,Liboi,Garissa,Kenya,Africa
-31.54684466,138.3924174,Flinders Ranges,South Australia,Australia,Oceania
-10.35545488,-67.51716967,Plácido de Castro,Acre,Brazil,South America
61.2170843,64.48260312,Пионерский,Khanty-Mansi Autonomous Okrug,Russia,Asia
44.43491368,106.0059211,Olziit,Dundgovi,Mongolia,Asia
-50.74784205,-70.76093055,Río Gallegos,Santa Cruz,Argentina,South America
11.5656468,7.43343296,Bakori,Katsina,Nigeria,Africa
10.17837269,98.7691434,La-un,Ranong,Thailand,Asia
40.70925988,9.315471401,Alà dei Sardi,Sassari,Italy,Europe
-4.206890077,-49.90777775,Novo Repartimento,Pará,Brazil,South America
-3.244407477,-51.48388643,Anapu,Pará,Brazil,South America
1.094883479,-52.37578354,Pedra Branca do Amapari,Amapá,Brazil,South America
-47.56358438,-70.86758554,Bajo Caracoles,Santa Cruz,Argentina,South America
9.048748844,5.976923889,Edati,Niger,Nigeria,Africa
-30.22800858,148.8738279,Burren Junction,New South Wales,Australia,Oceania
7.236635337,-2.183000062,,,Ghana,Africa
62.37472141,33.88631274,Кончезеро,Karelia,Russia,Asia
37.01902007,33.27847195,Karaman,Karaman,Türkiye,Asia
-24.90463549,-59.15996229,Las Lomitas,Formosa,Argentina,South America
46.77786587,112.6952302,Uulbajan,Sükhbaatar,Mongolia,Asia
-34.78139222,-64.80517423,Villa Huidobro,Córdoba,Argentina,South America
61.60371733,63.36323964,Пионерский,Khanty-Mansi Autonomous Okrug,Russia,Asia
-30.85458299,21.85339263,Kareeberg NU,Northern Cape,South Africa,Africa
-30.90400388,21.90385069,Kareeberg NU,Northern Cape,South Africa,Africa
-26.57870889,133.2504297,De Rose Hill,South Australia,Australia,Oceania
52.1809279,18.69247647,Powiercie,Greater Poland Voivodeship,Poland,Europe
-23.94910318,132.9169844,Namatjira,Northern Territory,Australia,Oceania
-9.797331196,-49.65737609,Marianópolis do Tocantins,Tocantins,Brazil,South America
7.745680582,8.759946966,Guma,Benue,Nigeria,Africa
-33.97038969,139.6789234,Lindley,South Australia,Australia,Oceania
19.29018435,99.01153113,Chiang Dao,Chiang Mai,Thailand,Asia
-51.09773209,-70.58684752,Río Gallegos,Santa Cruz,Argentina,South America
38.25099264,41.95619723,Bitlis,Bitlis,Türkiye,Asia
66.75481123,19.86408401,Jokkmokk,Norrbotten,Sweden,Europe
-17.00169443,-65.59315804,Villa Tunari,Cochabamba,Bolivia,South America
48.76269461,32.25445405,,,Ukraine,Europe
-8.608332755,114.2266989,Banyuwangi,East Java,Indonesia,Asia
-19.01736136,-51.05007003,Itarumã,Goiás,Brazil,South America
-30.68417593,145.1963028,Louth,New South Wales,Australia,Oceania
15.14860928,104.9116582,Warin Chamrap,Ubon Ratchathani,Thailand,Asia
-17.34045975,-40.85489506,Crisólita,Minas Gerais,Brazil,South America
-8.142069812,-70.28875118,Feijó,Acre,Brazil,South America
55.20742784,26.30378012,Švenčionys,Švenčionys,Lithuania,Europe
-32.59254432,117.5134048,East Pingelly,Western Australia,Australia,Oceania
-48.18905445,-67.67136998,Faro Campana,Santa Cruz,Argentina,South America
-15.5694079,135.3745358,Limmen,Northern Territory,Australia,Oceania
19.0592362,-90.23320698,Champotón,Campeche,Mexico,North America
-23.49646371,-47.46054193,Sorocaba,São Paulo,Brazil,South America
-40.93259826,-62.8584733,Balneario el Condor,Río Negro,Argentina,South America
22.17624733,-102.0546912,Asientos,Aguascalientes,Mexico,North America
-42.28010454,-65.19690924,Arroyo Verde,Chubut,Argentina,South America
15.94996611,105.267325,Na Tan,Ubon Ratchathani,Thailand,Asia
-33.84270568,19.95279891,Langeberg NU,Western Cape,South Africa,Africa
-9.760026557,-66.26814956,Porto Velho,Rondônia,Brazil,South America
44.35873419,15.65852094,Lovinac,Lika-Senj,Croatia,Europe
-25.13731278,-53.58327391,Santa Tereza do Oeste,Paraná,Brazil,South America
-29.3664648,23.76748966,Thembelihle NU,Northern Cape,South Africa,Africa
-28.06311042,-51.2273676,Esmeralda,Rio Grande do Sul,Brazil,South America
15.5816207,100.3877391,Tha Tako,Nakhon Sawan,Thailand,Asia
47.27492289,20.86438701,Karcag,Jász-Nagykun-Szolnok,Hungary,Europe
52.0586207,94.15828024,Суш,Tuva,Russia,Asia
12.44863795,-16.46027211,,,Senegal,Africa
11.93977547,9.28077164,Dutse,Jigawa,Nigeria,Africa
-50.64536205,-71.29727701,El Calafate,Santa Cruz,Argentina,South America
-26.78255545,152.4674027,Sheep Station Creek,Queensland,Australia,Oceania
20.36636035,-102.1539889,La Piedad,Michoacán,Mexico,North America
-16.26843417,-70.14013703,Pichacani,Puno,Peru,South America
-25.40914776,116.0672861,Gascoyne River,Western Australia,Australia,Oceania
14.55226314,105.2287934,Na Chaluai,Ubon Ratchathani,Thailand,Asia
66.5219056,66.5891915,Салехард,Yamalo-Nenets Autonomous Okrug,Russia,Asia
-28.09290638,145.5846426,Cunnamulla,Queensland,Australia,Oceania
-30.43812504,138.3682268,Copley,South Australia,Australia,Oceania
11.84504763,104.4502246,Sameakki Mean Chey,Kampong Chhnang,Cambodia,Asia
7.858771632,10.97197004,Bali,Taraba,Nigeria,Africa
-5.24971265,-47.50864765,Imperatriz,Maranhão,Brazil,South America
13.90499017,-4.555241839,Djénné,Mopti,Mali,Africa
-22.12167332,21.5619789,West Hanahai,Ghanzi,Botswana,Africa
-35.99466796,-59.11724084,Las Flores,Buenos Aires Province,Argentina,South America
7.382881426,3.673380264,Odeda,Ogun,Nigeria,Africa
-16.48574231,-46.86371749,Unaí,Minas Gerais,Brazil,South America
12.30257018,9.448921966,Taura,Jigawa,Nigeria,Africa
-19.32270217,121.5852969,Eighty Mile Beach,Western Australia,Australia,Oceania
4.176803404,-60.6860231,Pacaraima,Roraima,Brazil,South America
-6.889468425,-49.09041788,Santa Fé do Araguaia,Tocantins,Brazil,South America
38.66511089,40.49725103,Genç,Bingöl,Türkiye,Asia
51.44735208,58.54412093,Колпакское,Orenburg,Russia,Asia
-3.770743519,-47.50214021,Ulianópolis,Pará,Brazil,South America
-32.43976644,22.41460109,Beaufort West NU,Western Cape,South Africa,Africa
-7.438880618,-40.03819788,Bodocó,Pernambuco,Brazil,South America
14.19755318,105.1632439,Choam Ksant,Preah Vihear,Cambodia,Asia
-14.00259919,-50.01708404,Mundo Novo,Goiás,Brazil,South America
-19.64753876,138.4775347,Camooweal,Queensland,Australia,Oceania
-1.757176187,-53.5667326,Prainha,Pará,Brazil,South America
13.79918486,-13.28469288,Koar,Tambacounda,Senegal,Africa
-25.9186687,146.4902674,Augathella,Queensland,Australia,Oceania
-30.90231874,115.6373019,Yathroo,Western Australia,Australia,Oceania
40.00737845,43.33238787,Tuzluca,Iğdır,Türkiye,Asia
-8.948409307,-69.14533539,Sena Madureira,Acre,Brazil,South America
20.09607834,-102.3434318,La Sauceda,Michoacán,Mexico,North America
66.59522263,21.31668186,Nattavaara,Norrbotten,Sweden,Europe
-11.63362786,-56.20961026,Tabaporã,Mato Grosso,Brazil,South America
-18.50630881,-40.81256504,Barra de São Francisco,Espírito Santo,Brazil,South America
65.94320406,57.44294743,Парма,Komi Republic,Russia,Asia
49.90314192,93.78819277,Zuungovi,Uvs,Mongolia,Asia
-5.303183852,-41.14126599,Buriti dos Montes,Piauí,Brazil,South America
-25.50148187,152.8357619,Beaver Rock,Queensland,Australia,Oceania
59.3610899,11.8386418,Töcksfors,Värmland,Sweden,Europe
37.88547547,27.58175044,Germencik,Aydın,Türkiye,Asia
-10.39802072,-51.37005308,Confresa,Mato Grosso,Brazil,South America
3.26595791,38.36178753,Turbi,Marsabit,Kenya,Africa
-20.31975167,145.7142058,Homestead,Queensland,Australia,Oceania
-19.86216085,144.2648719,Porcupine,Queensland,Australia,Oceania
-34.32234872,-55.05467748,Minas,Lavalleja,Uruguay,South America
-32.42428013,140.0271912,Florina Station,South Australia,Australia,Oceania
7.4075717,8.580467501,Gwer East,Benue,Nigeria,Africa
52.85069146,21.81721523,Stok,Masovian Voivodeship,Poland,Europe
-42.87797191,-70.10718581,Tecka,Chubut,Argentina,South America
38.0154774,37.9281328,Dogansehir,Malatya,Türkiye,Asia
38.52532496,36.44855963,Sariz,Kayseri,Türkiye,Asia
-2.804264623,-49.67054297,Baião,Pará,Brazil,South America
61.82106947,23.3506235,Sisättö,Pirkanmaa,Finland,Europe
-4.092461818,-54.90175964,Rurópolis,Pará,Brazil,South America
-10.41252655,-47.54147234,Lagoa do Tocantins,Tocantins,Brazil,South America
-22.4458524,137.4007883,Anatye,Northern Territory,Australia,Oceania
-39.63203946,-65.49194103,Lamarque,Río Negro,Argentina,South America
-19.6473374,138.4785775,Camooweal,Queensland,Australia,Oceania
5.249607901,6.874289495,Ohaji,Imo,Nigeria,Africa
-45.23402784,-71.38403258,Coyhaique,Aysén,Chile,South America
-7.714605615,-39.50726407,Moreilândia,Pernambuco,Brazil,South America
-18.56808145,-43.82585882,Gouveia,Minas Gerais,Brazil,South America
-49.69011369,-68.27820439,Comandante Luis Piedrabuena,Santa Cruz,Argentina,South America
-17.37359775,133.4106492,Newcastle Waters,Northern Territory,Australia,Oceania
-24.06995991,-60.3990284,Las Lomitas,Formosa,Argentina,South America
20.32776869,77.6174178,Darwha,Maharashtra,India,Asia
-5.048633984,-42.33794442,Coivaras,Piauí,Brazil,South America
-30.87286786,151.2652399,Woolbrook,New South Wales,Australia,Oceania
35.11873385,129.0424856,,,South Korea,Asia
-7.690794715,-63.08246188,Humaitá,Amazonas,Brazil,South America
-19.01087815,-63.3964587,Gutiérrez,Santa Cruz,Bolivia,South America
59.75719491,149.6362761,Армань,Magadan,Russia,Asia
-18.27786261,143.2567194,Georgetown,Queensland,Australia,Oceania
-42.90823746,-67.68566367,Las Plumas,Chubut,Argentina,South America
-20.38273568,22.32965084,Semboyo,North-West,Botswana,Africa
8.018764378,4.957427154,Ila,Osun,Nigeria,Africa
42.02163205,23.10553431,Благоевград,Blagoevgrad,Bulgaria,Europe
65.72271111,25.62241152,Kuivaniemi,Northern Ostrobothnia,Finland,Europe
-14.71789151,-75.84947842,Santiago,Ica,Peru,South America
-8.325281851,123.6202914,Lembata,East Nusa Tenggara,Indonesia,Asia
-18.28845346,-48.6734386,Corumbaíba,Goiás,Brazil,South America
1.996128263,35.9385896,,,Kenya,Africa
-48.58417144,-68.77759234,Puerto San Julián,Santa Cruz,Argentina,South America
65.8882815,28.68929214,Kuusamo,Northern Ostrobothnia,Finland,Europe
56.10907439,92.92682111,Красноярск,Krasnoyarsk Krai,Russia,Asia
-29.73961957,-67.30816518,Vichigasta,La Rioja,Argentina,South America
-11.00967471,-42.71317256,Gentio do Ouro,Bahia,Brazil,South America
60.57238942,25.20310833,Numminen,Uusimaa,Finland,Europe
-14.37205208,-40.49140657,Bom Jesus da Serra,Bahia,Brazil,South America
2.022213259,-61.4292628,Iracema,Roraima,Brazil,South America
14.25164248,-5.982373321,Niono-Socoura,Ségou,Mali,Africa
-20.3682017,-46.28799409,Vargem Bonita,Minas Gerais,Brazil,South America
10.6683564,8.029149784,Kauru,Kaduna,Nigeria,Africa
15.39265978,-15.1021465,,,Senegal,Africa
-3.210150484,-39.38090953,Trairi,Ceará,Brazil,South America
29.72993469,-114.4075538,Ensenada,Baja California,Mexico,North America
49.44039294,91.25143147,Khovd,Uvs,Mongolia,Asia
-24.07246888,21.48858216,Zutswa,Kgalagadi,Botswana,Africa
-21.55606468,139.1880407,Waverley,Queensland,Australia,Oceania
39.45558173,31.40721824,Sivrihisar,Eskişehir,Türkiye,Asia
5.136129482,-2.09463755,Dadwen,Western,Ghana,Africa
8.407574478,98.36227215,Thai Mueang,Phang Nga,Thailand,Asia
67.20505914,56.43404662,Хорей-Вер,Nenets Autonomous Okrug,Russia,Asia
67.93274077,23.83214544,Muonio,Lapland,Finland,Europe
4.750340134,-76.28536347,El Cairo,Valle del Cauca,Colombia,South America
15.59107481,-13.12550246,Thiemping,Matam,Senegal,Africa
46.8933379,16.90514913,Zalaszentiván,Zala,Hungary,Europe
-18.44086688,135.9702121,Tablelands,Northern Territory,Australia,Oceania
-31.10449558,147.8434249,Marthaguy,New South Wales,Australia,Oceania
19.38137351,-104.2931569,Cuautitlán de García Barragán,Jalisco,Mexico,North America
31.54538543,130.4277758,鹿児島市,Kagoshima,Japan,Asia
-22.86023001,29.60735381,Makhado NU,Limpopo,South Africa,Africa
9.420226917,-0.333779319,,,Ghana,Africa
49.37429352,14.99596679,Černovice,Vysočina,Czech Republic,Europe
-17.78318748,133.6643846,Pamayu,Northern Territory,Australia,Oceania
58.376373,26.54307825,Rõhu,Tartu,Estonia,Europe
16.95565007,99.2484199,Mueang Tak,Tak,Thailand,Asia
-33.76839699,20.93858531,Swellendam NU,Western Cape,South Africa,Africa
-26.58745797,148.4136913,Muckadilla,Queensland,Australia,Oceania
-42.47922467,-66.15084984,Telsen,Chubut,Argentina,South America
-33.31965965,-68.33140472,El Mirador,Mendoza,Argentina,South America
-41.50941465,-69.80152824,Ingeniero Jacobacci,Río Negro,Argentina,South America
62.45765668,149.8005062,Ягодное,Magadan,Russia,Asia
50.22674979,142.6722307,Онор,Sakhalin,Russia,Asia
-32.63842768,24.20411107,Camdeboo NU,Eastern Cape,South Africa,Africa
60.84126914,24.10450845,Renko,Tavastia Proper,Finland,Europe
44.45789053,25.09416415,Popești,Argeș,Romania,Europe
22.13436502,-102.2578601,Pabellón de Arteaga,Aguascalientes,Mexico,North America
38.11571018,34.85542511,Nigde,Niğde,Türkiye,Asia
-22.71775077,143.6035611,Longreach,Queensland,Australia,Oceania
-11.3572542,-76.16439573,Marcapomacocha,Junín,Peru,South America
-21.82104699,28.82309995,Mabolwe,Central,Botswana,Africa
55.24720472,-7.500806898,Dunaff,Donegal,Ireland,Europe
51.45531168,20.42061628,Werówka,Łódź Voivodeship,Poland,Europe
-10.60670587,-47.63116268,Ponte Alta do Tocantins,Tocantins,Brazil,South America
-21.05476796,21.73442416,Qabo,Ghanzi,Botswana,Africa
43.28197587,26.23882335,Звезда,Targovishte,Bulgaria,Europe
-22.39705164,30.71690679,Mutale Munic NU,Limpopo,South Africa,Africa
56.94053503,23.06966925,Tume,Tukums,Latvia,Europe
-18.2721541,-43.13387667,Rio Vermelho,Minas Gerais,Brazil,South America
-24.14810086,143.6544641,Longreach,Queensland,Australia,Oceania
48.11728494,109.3146748,Omnodelger,Khentii,Mongolia,Asia
-23.55660156,23.06338154,Tsetseng,Kweneng,Botswana,Africa
-20.12230843,22.33630233,Tsau,North-West,Botswana,Africa
26.36613739,-99.25458861,Mier,Tamaulipas,Mexico,North America
24.91381821,-99.05787552,Burgos,Tamaulipas,Mexico,North America
-17.86359324,-46.12823092,João Pinheiro,Minas Gerais,Brazil,South America
-24.06944667,23.19212289,Morwamosu,Southern,Botswana,Africa
-8.465568817,-55.13445415,Altamira,Pará,Brazil,South America
56.27564411,10.79939502,Ebeltoft,Central Denmark Region,Denmark,Europe
-32.8084563,-62.88338735,Ordoñez,Córdoba,Argentina,South America
-23.6090109,132.3526963,Mount Zeil,Northern Territory,Australia,Oceania
-21.30837029,148.9340861,Eton,Queensland,Australia,Oceania
47.48082415,20.90868947,Nagyiván,Jász-Nagykun-Szolnok,Hungary,Europe
5.389794451,102.0631683,Dabong,Kelantan,Malaysia,Asia
37.3105239,43.46073263,Çukurca,Hakkâri,Türkiye,Asia
-40.31015908,-66.03161297,Ministro Ramos Mexía,Río Negro,Argentina,South America
47.07924966,27.88361949,Prisăcani,Iași,Romania,Europe
-41.51876333,-71.45442763,San Carlos de Bariloche,Río Negro,Argentina,South America
-15.62371834,130.8851022,Gregory,Northern Territory,Australia,Oceania
47.97941848,15.32033385,Frankenfels,Lower Austria,Austria,Europe
-14.27754511,-43.50002621,Iuiú,Bahia,Brazil,South America
0.391470773,40.92794968,Liboi,Garissa,Kenya,Africa
-23.57438854,43.76809621,Saint Augustin,Atsimo-Andrefana,Madagascar,Africa
8.87086312,11.3901674,Jalingo,Taraba,Nigeria,Africa
-25.35580372,131.8637431,Petermann,Northern Territory,Australia,Oceania
12.61197958,78.72608437,Vaniyambadi,Tamil Nadu,India,Asia
-12.44859709,-75.85730153,Yauyos,Lima,Peru,South America
-19.85295272,142.8408008,Saxby,Queensland,Australia,Oceania
9.302238959,-0.678339707,,,Ghana,Africa
15.56636316,102.0023478,Noen Sa-nga,Chaiyaphum,Thailand,Asia
24.61070026,-100.2744334,Galeana,Nuevo León,Mexico,North America
45.33534469,105.6453501,Khuld,Dundgovi,Mongolia,Asia
-1.13266802,-48.17072875,Santo Antônio do Tauá,Pará,Brazil,South America
62.00898259,50.64710172,Часово,Komi Republic,Russia,Asia
31.83890899,35.55169104,الشونة الجنوبية,Balqa,Jordan,Asia
-32.70111797,20.47204289,Karoo Hoogland NU,Northern Cape,South Africa,Africa
-30.48989439,138.3594156,Myrtle Springs,South Australia,Australia,Oceania
-5.462081444,-36.85847509,Ipanguaçu,Rio Grande do Norte,Brazil,South America
13.99053742,101.7806304,Kabin Buri,Prachin Buri,Thailand,Asia
62.30852017,151.30193,Спорное,Magadan,Russia,Asia
41.14189094,34.75618472,Kargi,Çorum,Türkiye,Asia
59.08620836,80.81933452,Бондарка,Tomsk,Russia,Asia
-9.029151465,-49.47865216,Araguacema,Tocantins,Brazil,South America
-32.35940564,-62.93043618,Villa María,Córdoba,Argentina,South America
-30.94467263,19.42641841,Loeriesfontein,Northern Cape,South Africa,Africa
6.332859432,5.645276184,Ikpoba Okha,Edo,Nigeria,Africa
-18.1015108,135.6636376,Creswell,Northern Territory,Australia,Oceania
-7.54483411,-72.58696319,Guajará,Amazonas,Brazil,South America
9.698927687,98.56268086,Mueang Ranong,Ranong,Thailand,Asia
51.92134616,0.587042749,Braintree,England,United Kingdom,Europe
-32.46293795,-53.74671778,Melo,Cerro Largo,Uruguay,South America
